"grids","WE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v52072",351.128383029741,782.150664869777,397.510970555418,4.45433390574804,45992854733.7611,11647354.395,2912286.95212
"v52073",400.040463857176,970.88605918079,679.934804957908,5.80731368647843,256197488712.918,11697354.395,2912286.95212
"v5208",383.068058967196,12.465240013974,60.8429911995409,0.0635046028087124,467847236.456653,-7152645.605,-437713.04788
"v5210",341.992627503898,11.3923175578352,79.0626588269004,0.0642200794801024,774719430.965271,-7052645.605,-437713.04788
"v5211",317.252362471689,15.6546097088693,44.2431167189195,0.0635969218841951,968623859.417771,-7002645.605,-437713.04788
"v5212",304.689991460754,11.8075589379294,29.5187766929277,0.0483131098717574,956192993.495584,-6952645.605,-437713.04788
"v52345",385.11233473016,781.307871138853,257.008807427557,4.50163824591667,40006832975.4347,11647354.395,2862286.95212
"v52346",396.763141875992,578.993792986856,223.965760526527,3.50913811744771,205488600094.685,11697354.395,2862286.95212
"v5237",305.8961538233,7.86327583944454,30.379872536458,0.0566833684586209,8299951632.64567,-5702645.605,-437713.04788
"v5238",305.344437086037,11.0541586933239,48.8021961968934,0.0628361984045892,63392733282.3418,-5652645.605,-437713.04788
"v52584",341.785811940356,148.0924416776,28.8454235674442,0.561265681020909,79814600922.4025,9747354.395,2812286.95212
"v52589",409.678622747242,557.704233574989,140.324629767481,2.57453749665976,21269668262.5212,9997354.395,2812286.95212
"v52590",361.877862820331,354.119065899636,60.9241359124025,1.69440639388358,62134534199.4333,10047354.395,2812286.95212
"v52615",401.962906279838,550.746012515574,454.97013233542,3.09476020132828,83402948285.4678,11647354.395,2812286.95212
"v52616",366.485788689135,258.30360091886,269.726703233519,1.21571197898965,218152334129.189,11697354.395,2812286.95212
"v52618",314.669475661949,321.876785774787,853.794817687106,1.94644301696708,NA,-15402645.605,2762286.95212
"v52866",420.041892678467,503.010593830058,139.083647853628,2.4631869105999,86535030935.9198,9997354.395,2762286.95212
"v52867",403.540193338564,526.235836286864,169.780329151972,2.5232763542999,27047171668.0541,10047354.395,2762286.95212
"v52889",309.716955935294,215.19809033365,442.019860232536,1.0707738166262,90972525450.2068,11647354.395,2762286.95212
"v531",507.104257561285,471.597024547552,216.552778191399,1.90862930403723,325020198268.243,12097354.395,912286.95212
"v5311",437.878071305371,200.643990188245,80.1646165601195,1.00038038254519,104603230082.064,2697354.395,-437713.04788
"v5312",1013.45491995771,280.727840696716,83.6923339392977,1.54802988153822,56277436043.1286,2747354.395,-437713.04788
"v5313",1030.01306048338,809.380593934191,342.653867753989,4.21259593085581,54743316338.7485,2797354.395,-437713.04788
"v5314",545.070818879407,539.791323956166,215.659875387736,3.0579180207842,24833994136.5632,2847354.395,-437713.04788
"v5315",340.219679519163,97.9351220877818,32.7865931763019,0.555103913973552,5413435978.75901,2897354.395,-437713.04788
"v53185",319.595033524673,579.628986699189,404.982331465217,2.16522992646499,33233182012.7951,-9552645.605,2662286.95212
"v532",409.654288803157,359.253445797311,248.179795656969,1.20882777352182,199866948764.912,12147354.395,912286.95212
"v5326",360.625313796517,326.390218212678,132.774460938605,1.60037454628365,173155997724.434,3447354.395,-437713.04788
"v5327",378.926661730204,193.582351977383,71.333777124112,1.07003954617498,34281936987.1266,3497354.395,-437713.04788
"v5328",423.803904875571,361.299196061077,162.667689587317,2.02973122672829,46648873050.7157,3547354.395,-437713.04788
"v5329",442.43324417973,226.059202822862,294.196553318929,1.32946116154399,113081309356.67,3597354.395,-437713.04788
"v533",409.654288803157,465.403937190283,284.898524846247,1.92129168703351,224944402505.581,12197354.395,912286.95212
"v5330",430.6054707935,145.63470395971,155.150201205959,0.850615958255238,171565495097.826,3647354.395,-437713.04788
"v5331",1102.75600389616,191.479878427546,111.454102114933,1.06004143113862,67580374352.127,3697354.395,-437713.04788
"v5334",678.868827764551,64.9727014553621,58.8002369930258,0.327182096885771,252056296666.408,3847354.395,-437713.04788
"v5337",328.176791410485,291.077224528588,209.566630470366,2.09942248721519,10540092094.0347,9847354.395,-437713.04788
"v5338",331.869431226686,365.156163491156,139.573119603572,2.50064791753651,41664202004.8561,9897354.395,-437713.04788
"v53653",427.355092770295,213.572164485893,397.823441947473,1.0837550443445,53224650687.022,8997354.395,2612286.95212
"v5367",332.548164645963,139.781402458095,123.929227139148,0.619109137877929,385192.293013819,12297354.395,-437713.04788
"v5371",340.097428927076,281.478854811202,241.878670539556,1.32968254971242,0,12497354.395,-437713.04788
"v53717",478.444209883561,5.00138175311201,62.6276189905713,0.302811511727324,145613976122.907,-8402645.605,2562286.95212
"v5380",483.888688090412,206.97783823859,58.2532645362057,1.08472836902426,7975446141.02944,13097354.395,-437713.04788
"v5381",560.224726214069,609.381335688175,57.348862807967,3.78231595758425,172860404396.297,13147354.395,-437713.04788
"v5382",462.376061517209,673.944613469813,40.9307932539009,3.9769659941982,97554685989.0552,13197354.395,-437713.04788
"v5383",510.454922749882,558.48538866002,57.3863693567783,2.85207258753003,88786336341.6262,13247354.395,-437713.04788
"v5384",587.017383093086,724.467854961147,94.2528851020862,4.33275263099107,142624705243.847,13297354.395,-437713.04788
"v5385",665.809572746916,877.309709171787,103.256088511205,5.13312810252098,100225175428.3,13347354.395,-437713.04788
"v5386",584.839843470944,801.343184656715,136.37248404567,4.43238055724787,113853740223.896,13397354.395,-437713.04788
"v5387",368.45794403829,219.22085522422,62.6079009351943,0.95637687599734,2641507855.77888,13447354.395,-437713.04788
"v53902",309.441403330201,112.242830873137,332.919215078941,0.646343738449568,200771298932.952,8997354.395,2562286.95212
"v5392",304.952256695076,225.580644138202,48.4363848828367,0.986338175037334,73575866129.6064,13697354.395,-437713.04788
"v5402",779.467848856823,207.643794130182,135.345735354727,0.853548043595815,19316910711.9958,-7752645.605,-487713.04788
"v5403",1304.09910553687,429.274695470308,141.741126305374,1.61889950146896,44814734153.0807,-7702645.605,-487713.04788
"v5404",1028.72317711922,569.317576897213,88.7306232836394,3.43312774253321,60124179702.6784,-7652645.605,-487713.04788
"v5405",2007.85233691886,397.026403518818,260.092169168067,2.54183579083873,187003673034.445,-7602645.605,-487713.04788
"v5406",998.903056682789,351.392099934664,253.525355721472,1.8465928827044,3800040306.77263,-7552645.605,-487713.04788
"v541",443.677851954775,119.981134977137,279.666621792205,0.409974410395268,102614729367.607,-7502645.605,862286.95212
"v5414",394.932064593422,11.1987620132046,61.0078199364284,0.0625624487485772,457420693.267323,-7152645.605,-487713.04788
"v5415",1053.87572103069,11.2367984209728,62.7330110251559,0.072216701809795,769843932.800835,-7102645.605,-487713.04788
"v5416",430.072969660834,14.6309183330458,83.7583136371636,0.0641236607083834,792856448.162945,-7052645.605,-487713.04788
"v542",554.1224542939,135.249140396066,568.640377208221,0.926777172710234,162589576035.762,-7452645.605,862286.95212
"v543",567.555116963342,334.227204101648,435.849938275879,1.83825911505319,277034723437.465,-7402645.605,862286.95212
"v544",1238.64540584901,541.054695850965,444.049240647924,3.04457940933537,112612810875.737,-7352645.605,862286.95212
"v54467",364.694094881416,604.571615339606,195.84600325382,3.5967635970854,21449630512.4533,-9352645.605,2412286.95212
"v545",879.748308617986,644.800175735273,117.4101114953,3.67216563898652,113647903931.199,-7302645.605,862286.95212
"v546",1476.54883540626,427.008125321962,174.782304025355,2.28091311869609,61268097399.5587,-7252645.605,862286.95212
"v547",510.135945540234,298.37079545871,102.310741613307,1.66531604967053,12615034103.9493,-7202645.605,862286.95212
"v54716",464.293416295165,563.193486843208,406.41705129413,3.30915586137875,72546886614.605,-9352645.605,2362286.95212
"v549",452.090081972204,672.56991139981,379.992226339521,3.97646294243351,155965913847.513,-7102645.605,862286.95212
"v54969",486.497302146643,824.348629039637,674.889955960509,4.67592877669653,41827803783.4877,-9352645.605,2312286.95212
"v54970",337.463493580384,64.9310528859408,484.435041874044,0.312540130331661,49179983701.4419,-9302645.605,2312286.95212
"v54972",410.160813516253,241.765040052107,304.370245299743,1.05030024482618,74769565731.9253,-9202645.605,2312286.95212
"v54973",414.655689084499,297.90898257222,368.965993934041,1.28406433285134,207015327661.444,-9152645.605,2312286.95212
"v54989",609.552492612462,68.6800164745225,234.801163506668,1.02214152351966,124196089042.893,-7552645.605,2312286.95212
"v54990",669.769969816445,172.617184415289,351.891295445294,1.4639355477115,184360665543.379,-7502645.605,2312286.95212
"v54991",667.143679563582,238.471039309902,223.149470464204,1.6717605338194,13782876947.1773,-7452645.605,2312286.95212
"v54992",683.57410236139,100.897168737263,111.869544579946,0.784139076664798,266229889328.727,-7402645.605,2312286.95212
"v550",881.237749777961,459.141531246739,153.08144007908,2.72114280589635,56305024599.5458,-7052645.605,862286.95212
"v55006",353.836373164838,34.3395421170592,59.1476011219029,0.186123580496196,206136929376.395,-6502645.605,2312286.95212
"v55007",350.482981234775,122.337771606032,212.874198410814,0.800101321861432,106864465875.718,-6452645.605,2312286.95212
"v55008",439.561138960557,155.616082164315,146.489615369358,1.19393875984788,82033016179.0578,-6402645.605,2312286.95212
"v55009",478.321297317354,139.968103349257,210.198052914629,1.17834729217181,234356588674.595,-6352645.605,2312286.95212
"v551",900.643915765253,675.616136958179,478.574256441992,4.16185552872825,57592074499.3823,-7002645.605,862286.95212
"v5519",395.452857158446,218.528200858758,55.883591142458,1.24420800341177,128686047030.479,2697354.395,-487713.04788
"v552",744.008444145946,969.873458502257,563.299450512613,5.51044133593613,216841893631.29,-6952645.605,862286.95212
"v5520",897.753444756896,188.752656564458,57.6311413372363,1.02947286775882,89110204462.9387,2747354.395,-487713.04788
"v55208",341.304886822645,286.552675698924,417.451099932584,1.61101337337942,130822214425.597,11647354.395,2312286.95212
"v55209",332.522373265824,271.273394667081,386.094847017973,1.44707383036915,235994207949.79,11697354.395,2312286.95212
"v5521",935.877543721934,661.08921642977,289.185818377537,3.45114448005595,219591354027.94,2797354.395,-487713.04788
"v5522",464.990295240603,510.901947491903,168.294420444196,2.90639151554454,22730644388.2931,2847354.395,-487713.04788
"v5523",316.711917101124,249.426732205715,58.4712047802371,1.61308020367319,4594018882.93279,2897354.395,-487713.04788
"v55230",362.373559723182,412.190631367708,86.8703735354992,2.13413415498861,65145563453.5592,-9752645.605,2262286.95212
"v55238",430.338123611751,410.126096693475,865.76872187819,2.97894183642949,110052486255.75,-9352645.605,2262286.95212
"v55239",496.04821637106,389.513884381786,340.990976779289,1.4387304546149,40657068487.0505,-9302645.605,2262286.95212
"v55257",582.719321598712,74.4343831886603,275.969144302399,1.25213156836196,NA,-7552645.605,2262286.95212
"v55258",673.283045888239,218.955245794321,293.379367810952,1.69928078410755,96408839632.3013,-7502645.605,2262286.95212
"v55259",772.654694398426,229.55876091268,340.395833546403,1.98713949276611,56641525319.5791,-7452645.605,2262286.95212
"v55260",952.174350636434,312.816335353092,416.241724890404,2.42163807741701,306251240304.375,-7402645.605,2262286.95212
"v55261",730.644871535242,185.165860238785,251.587343593168,1.41055999867544,NA,-7352645.605,2262286.95212
"v55282",388.659057072651,7.5629854852966,202.99634458099,0.285638042467394,NA,-6502645.605,2262286.95212
"v55283",503.10379349944,239.11762712145,507.239760382116,1.73653041843405,178035654429.02,-6452645.605,2262286.95212
"v55284",433.530986550509,260.37422257548,409.751287776214,2.00474888059188,172868474816.615,-6402645.605,2262286.95212
"v55285",406.677834777693,141.941751495955,178.474354426138,0.994662514784519,248927521426.573,-6352645.605,2262286.95212
"v5536",304.008584849702,165.510327931311,26.1208984288932,0.984443789762965,27645380833.5794,3547354.395,-487713.04788
"v5537",327.21776818235,152.07307461671,93.6751325636521,0.742244892541503,90862150494.5516,3597354.395,-487713.04788
"v5538",395.722038127253,166.48290710251,106.720557651123,1.00131181844046,109372879065.955,3647354.395,-487713.04788
"v5539",307.938309945027,58.5931396829284,23.8216208338546,0.26509712354806,42400242658.1395,3697354.395,-487713.04788
"v5540",467.438219032142,109.906288772383,17.8855741668192,0.423724428640205,28036429003.9775,3747354.395,-487713.04788
"v5545",303.559508637449,314.979601355366,224.435670306173,2.06430680445949,47721304721.1331,9897354.395,-487713.04788
"v5546",330.261811381152,392.076251104178,78.2244674684194,2.77135404953955,93396518319.1909,9947354.395,-487713.04788
"v55501",361.415535838935,350.477303042545,186.77729057142,1.37769899450952,41039882470.3382,10197354.395,2262286.95212
"v55505",341.304886822645,415.151468402213,399.928711785613,2.34831049661233,105325198928.84,11647354.395,2262286.95212
"v55506",343.468506917263,239.883154763288,432.152483394993,1.34753977833876,5946962353.95111,11697354.395,2262286.95212
"v55507",334.168159470535,110.011426960762,227.919298844014,0.674598868115448,64892671047.2599,11747354.395,2262286.95212
"v55508",370.614553130932,169.354067258909,249.642074113134,0.803158415346268,9328163125.4244,11797354.395,2262286.95212
"v55527",418.729439412963,596.005663035327,134.460573761023,2.10916881332651,57253402368.1374,-9752645.605,2212286.95212
"v55528",408.874099067468,458.808093832969,61.4068383974307,2.12831488053059,38475780682.0329,-9702645.605,2212286.95212
"v55529",384.44617065645,396.715988904795,122.272685440066,2.18609437572978,54376335725.3352,-9652645.605,2212286.95212
"v55536",452.904652046833,669.995237978098,602.531223310437,3.47162769536261,18171152620.8697,-9302645.605,2212286.95212
"v55537",412.195728337759,337.179147374561,298.466845013167,1.89281056219681,63568740874.6776,-9252645.605,2212286.95212
"v5579",591.29109132492,394.491402061989,66.2812547613954,2.02993537664705,185108779781.636,13047354.395,-487713.04788
"v5580",605.539037238721,752.481007290403,27.8895634946379,4.78813735047717,328362389492.11,13097354.395,-487713.04788
"v5581",470.141967259588,426.358980150204,19.0485785914199,2.53189311648868,164662162391.472,13147354.395,-487713.04788
"v5582",367.922193212013,526.190772428985,75.5608402804681,3.79478826827242,142716524514.23,13197354.395,-487713.04788
"v5583",475.556486519804,699.892076245509,98.3681104634443,4.82665817156217,141211254383.106,13247354.395,-487713.04788
"v5584",333.965338507808,602.868780704552,119.304755962198,4.26529823810141,70367256292.9987,13297354.395,-487713.04788
"v5585",336.633597827422,409.75878144249,180.75515732077,3.16384689822115,129723840859.846,13347354.395,-487713.04788
"v5586",490.943972597807,522.940193914292,193.605972236498,3.59450280303626,162958616062.526,13397354.395,-487713.04788
"v5587",560.328179635182,708.557256756836,163.929763441198,4.18697397324796,216702463476.13,13447354.395,-487713.04788
"v5588",413.924116572852,210.465860263757,52.9797801440622,0.842096432398127,30657833072.4233,13497354.395,-487713.04788
"v55885",343.489108563415,232.19971650574,104.557155499516,0.909602964172914,82166603665.7377,10247354.395,2212286.95212
"v55887",396.391706254419,277.527468254076,136.031882543099,1.60071237312011,55017337123.3637,11647354.395,2212286.95212
"v55888",379.648628627826,457.892728073577,538.925617471046,2.68647867268097,84505955941.4125,11697354.395,2212286.95212
"v55889",375.701930043532,278.526219370484,397.720725882339,1.58897929120337,86723140358.7782,11747354.395,2212286.95212
"v55890",386.576128640853,351.336112894843,418.443147959424,1.68164925343148,238120087464.276,11797354.395,2212286.95212
"v55904",359.998498261232,333.486228496502,218.551944061087,1.23911762185369,121994709854.534,-9702645.605,2162286.95212
"v55905",443.406154772393,493.039422045797,125.974343160314,1.55292010993667,47989052595.4288,-9652645.605,2162286.95212
"v55906",354.12094637387,372.894178926024,110.655668263083,1.09142976879522,12566199219.8602,-9602645.605,2162286.95212
"v55912",349.899543633592,432.749948309595,413.317205146337,2.68577164249778,1376399926.89855,-9302645.605,2162286.95212
"v55913",462.90309638403,593.917997065892,369.26857746119,3.04616889072682,23845361014.3609,-9252645.605,2162286.95212
"v55914",389.314784490508,191.20155431213,276.250967516229,0.661579009475036,37575564107.2129,-9202645.605,2162286.95212
"v55917",374.989011048443,230.527381258634,415.984991558958,0.893002003743683,48219967465.7632,-9052645.605,2162286.95212
"v55918",603.042049800704,386.359298521386,720.575388766076,2.01818770989503,19359229417.3491,-9002645.605,2162286.95212
"v55919",500.456261243312,390.845184426168,673.072369459748,1.99008934588381,42659079984.4298,-8952645.605,2162286.95212
"v55920",475.028565220058,391.295636946065,333.057622139487,2.05715355430839,14455124006.9616,-8902645.605,2162286.95212
"v55921",387.426881780188,350.574981817292,147.033002488482,1.84620708901649,9985658798.68,-8852645.605,2162286.95212
"v5604",562.903692644747,157.591761797057,129.372750792767,0.616912366923427,32034906025.6772,-7752645.605,-537713.04788
"v5605",888.828316465452,415.655567848955,106.096645411454,1.71331010673548,30303373095.7149,-7702645.605,-537713.04788
"v5606",1367.3571841186,510.423397644812,131.819975773714,3.16355561655316,9121640379.54956,-7652645.605,-537713.04788
"v5607",2246.26757067225,469.907588569418,233.522910593014,2.72276948108887,198344371060.224,-7602645.605,-537713.04788
"v5608",768.340971102061,272.923896877898,144.168241757943,1.33538075253904,8255385904.18658,-7552645.605,-537713.04788
"v5615",315.777813111386,4.20950633145305,50.1171047287107,0.0856032591199011,1461976451.866,-7202645.605,-537713.04788
"v5616",330.248288792804,15.9903956167076,55.0228783853662,0.118048481209853,1298171650.66507,-7152645.605,-537713.04788
"v5617",473.286156453913,17.3150165017789,52.7776992339078,0.0606252907860681,993719455.319427,-7102645.605,-537713.04788
"v5618",310.895437974358,16.5968662672622,62.1017361077403,0.102618422461149,973078145.673604,-7052645.605,-537713.04788
"v56303",367.605070143887,530.442671550886,183.04491814313,3.06917664039385,42832412416.5717,11647354.395,2162286.95212
"v56304",351.867238118397,519.276922522853,428.259141388011,2.93625510613601,118208955388.225,11697354.395,2162286.95212
"v56305",350.165168404824,150.940219036256,182.723978956468,0.782429945949887,50697599440.4907,11747354.395,2162286.95212
"v56306",388.278923740383,291.040738181705,252.162492282603,1.42657618923501,190404691062.159,11797354.395,2162286.95212
"v56341",478.557088915257,243.300624267337,356.422569057356,1.11511715173779,103966281370.334,-9202645.605,2112286.95212
"v56342",421.150899166401,139.666050204295,480.273725603059,0.721165955357283,93229473099.2143,-9152645.605,2112286.95212
"v56343",436.165003840962,323.842563627646,318.041887140067,1.61278514272078,32950036893.9292,-9102645.605,2112286.95212
"v56344",512.941458931554,167.740803652449,222.526036165621,1.01579563079809,92146369218.7607,-9052645.605,2112286.95212
"v56345",520.328856786562,140.665233190993,211.564077162325,0.745580699547128,73423147993.1776,-9002645.605,2112286.95212
"v56347",327.682770570728,606.794087137409,121.672097445078,3.31906979060087,110507987717.085,-8952645.605,2112286.95212
"v56349",395.829909329188,412.539655186639,304.953149144582,2.03438647401268,75955348483.7251,-8902645.605,2112286.95212
"v56351",446.701331140857,201.333120619664,85.3983326723266,0.958604052168125,8582714815.52737,-8852645.605,2112286.95212
"v56767",366.052631082359,586.859873658931,188.049137985267,3.36237950051677,22624981923.1148,11647354.395,2112286.95212
"v56768",350.316498665679,390.337478275489,380.278301897482,2.5180607781,43066526495.2607,11697354.395,2112286.95212
"v56770",375.779468216383,240.008817194515,237.987862640686,1.1321196276847,400775378451.321,11797354.395,2112286.95212
"v56838",316.151624529843,382.197498999651,121.703038920242,1.65472100547528,29100178768.9723,-9402645.605,2062286.95212
"v56850",379.917847405113,286.946364682331,212.636179835044,1.58450781450355,209053309089.045,-9102645.605,2062286.95212
"v56852",421.260756520179,317.681187952953,239.227707461443,1.7802063708943,67341352195.3378,-9052645.605,2062286.95212
"v56860",435.437116044839,370.486786054,306.739388410873,1.74100862752556,88957466248.9815,-8852645.605,2062286.95212
"v56862",305.170702227174,174.675066098858,210.509208570101,0.863532191797393,6727154679.3845,-8802645.605,2062286.95212
"v5720",568.240232028433,364.658878706973,106.807089356638,2.17295730204721,20872178210.029,2747354.395,-537713.04788
"v5721",617.373801970993,465.860095641032,197.350906068208,2.449737905336,430570330335.01,2797354.395,-537713.04788
"v5722",370.722415616934,393.635049022888,125.990583866997,2.36267681428152,243111083554.754,2847354.395,-537713.04788
"v57294",416.938588959723,174.692022644199,209.09485220884,0.672585421394164,26188961043.894,10297354.395,2062286.95212
"v57295",383.934956472051,292.60831963414,142.150078752255,1.22766559016792,90234636586.9789,10347354.395,2062286.95212
"v57299",419.638652049217,393.671117224662,116.360857544601,2.20404633006952,70228268322.2674,11647354.395,2062286.95212
"v57300",425.860544878196,230.919429316405,227.363785062763,1.28859667904684,122714994988.948,11697354.395,2062286.95212
"v57301",366.535549398027,287.196158317467,318.542173989917,1.54923986862711,226801725643.863,11747354.395,2062286.95212
"v57302",376.991744256468,312.312093624987,97.5898866167478,1.44383636619237,171597215373.785,11797354.395,2062286.95212
"v5738",340.511195280591,329.302175747979,88.8961777477087,2.05025977496359,93939069708.8025,3647354.395,-537713.04788
"v5739",416.353411271872,89.1357463367618,32.4055284017036,0.500756224314463,88713598382.1121,3697354.395,-537713.04788
"v57419",313.044696085098,409.487583849266,188.96109911144,1.87620575191795,25797070478.891,-9352645.605,2012286.95212
"v57423",307.585545549028,540.049718144771,140.780508392688,2.3839695261062,83676254629.6847,-9252645.605,2012286.95212
"v57431",347.444469709583,277.537151059057,166.593509042413,1.88741183840412,254403560888.404,-9052645.605,2012286.95212
"v57433",495.063732586543,397.08818478539,262.179395353987,2.1374775475271,33949890607.8013,-9002645.605,2012286.95212
"v57435",402.81569438004,193.488903370549,320.030902448897,1.25864636942794,23585114838.3221,-8952645.605,2012286.95212
"v57439",366.728599491967,555.033095403963,476.584061868596,3.10022651931221,53810299949.4324,-8852645.605,2012286.95212
"v57441",534.863152739115,712.368959522561,591.126964866761,3.9976847774959,53329239203.3105,-8802645.605,2012286.95212
"v57443",441.200560752372,62.8957102818659,266.871262038199,0.28813790315096,9773004583.95436,-8752645.605,2012286.95212
"v57445",365.590565115171,78.5033146745063,237.576903635212,0.524229787167867,16219873153.5639,-8702645.605,2012286.95212
"v57447",320.893401593282,60.0250598107905,72.6600306804898,0.60464831186773,14433072421.8338,-8652645.605,2012286.95212
"v5745",340.044780829051,592.002712657295,90.8324039352094,4.62689644637955,54099129977.3567,9947354.395,-537713.04788
"v5746",340.569845162771,500.519370835759,34.0529717848862,4.07180350441708,185213107794.971,9997354.395,-537713.04788
"v5765",578.375538179889,357.751926062362,95.1201660044153,1.75383302627515,223127318920.937,13047354.395,-537713.04788
"v5766",635.292628808109,778.477347253009,94.3805588318099,4.25984892108389,31958190.2837461,13097354.395,-537713.04788
"v5767",662.802738726891,697.671875022271,104.663204351476,3.62735579339709,41041334290.8728,13147354.395,-537713.04788
"v5768",829.59300657872,916.331145846363,58.4585745214695,5.86239030454587,88426881681.4314,13197354.395,-537713.04788
"v5769",801.283545099862,1103.24396122494,87.9660563648198,7.570490502322,3361364051.8421,13247354.395,-537713.04788
"v5770",633.51461434256,899.211078455694,95.1776672310565,6.26223832118128,2199209865.58029,13297354.395,-537713.04788
"v5771",584.902532129112,881.293304975848,181.623929491236,6.04825468822788,36041294198.9489,13347354.395,-537713.04788
"v5772",386.477780753083,633.826016029443,427.416903319294,4.63450695150458,92839068223.0264,13397354.395,-537713.04788
"v5773",503.115962912065,679.979523843601,385.991051472315,4.94207578274794,17510419998.7623,13447354.395,-537713.04788
"v5774",557.120368718169,797.721282284575,397.507392617175,5.15321076105137,181249479747.44,13497354.395,-537713.04788
"v5775",453.873841543869,368.757895035021,315.65830101375,1.71424941908833,37844040811.1701,13547354.395,-537713.04788
"v57884",330.945000551324,259.905837438007,352.697092891638,1.3076708216373,79965402859.3642,10297354.395,2012286.95212
"v57885",388.24756692434,227.511427304862,175.085361487289,1.13571877924604,58362093059.9204,10347354.395,2012286.95212
"v57890",323.191707222697,281.785507431881,125.551871220246,1.64594353180652,12282465595.251,11647354.395,2012286.95212
"v57891",318.611044387682,296.418912827685,195.40825749947,1.69712541386665,196509769946.92,11697354.395,2012286.95212
"v57892",368.817275029918,311.489999183352,203.743419202952,1.45981176819703,209146455643.26,11747354.395,2012286.95212
"v5796",310.672650802561,135.46885701628,81.3031087644792,0.413127918286895,44505535009.9262,-7752645.605,-587713.04788
"v5797",582.785987152923,537.619049242685,168.550092535641,2.16029580987881,51874730511.4071,-7702645.605,-587713.04788
"v5798",1881.00366500155,638.719732784332,126.80395646533,3.44624439456667,86012833298.2326,-7652645.605,-587713.04788
"v5799",1962.54176067749,416.226027067695,149.796579854815,2.17308135509213,146233896392.495,-7602645.605,-587713.04788
"v58052",435.881840561561,249.723860998044,114.252338657711,0.925868133652174,222262741149.202,-9002645.605,1962286.95212
"v58054",536.302237580363,604.841387022677,251.628704325316,3.44451439793629,38649852312.1169,-8952645.605,1962286.95212
"v58056",423.021131843317,508.758679144541,219.093981136391,2.81334773883471,64872023393.7229,-8902645.605,1962286.95212
"v58060",315.118155362529,593.878516085004,852.157968905688,3.2437289856493,123645473573.198,-8802645.605,1962286.95212
"v58062",516.32443358768,549.347686002196,650.247218677133,2.98847270205421,77401491678.6775,-8752645.605,1962286.95212
"v58064",549.107394641832,448.350980048381,724.694747585441,2.36968459458378,56594817008.771,-8702645.605,1962286.95212
"v58066",525.666349950284,268.300654937048,376.363317285689,1.55260414550898,13764524218.2049,-8652645.605,1962286.95212
"v58070",351.205373559792,225.453113177038,318.292297121367,1.21064059996566,124708216266.54,-8552645.605,1962286.95212
"v58072",460.270747034351,349.231625206315,230.055131444047,1.85387166562749,85261317916.0638,-8502645.605,1962286.95212
"v58074",425.849009966767,312.668222235818,302.628723033,1.63868125450147,84557197762.1981,-8452645.605,1962286.95212
"v58076",423.353408441697,455.661669255134,419.776596181457,2.39809930634607,121777769090.267,-8402645.605,1962286.95212
"v58078",406.537523755848,314.788793787995,142.515072684083,1.7009805743319,141784442302.834,-8352645.605,1962286.95212
"v5808",345.547102395269,5.24734503453461,21.2308707719812,0.0557154141593648,1909178944.75373,-7152645.605,-587713.04788
"v58080",333.317988277168,370.859191250986,124.248678023286,2.01628350110927,46419040815.7895,-8302645.605,1962286.95212
"v5809",347.977929093184,16.8499749240494,36.2836171646882,0.0804330305704019,1402243170.60044,-7102645.605,-587713.04788
"v58513",361.727132747625,297.800145999264,255.774803853819,1.6763303607677,223584723996.262,11697354.395,1962286.95212
"v58729",465.974013387113,96.6679748964347,193.040211138988,0.380620186437034,67691345530.7822,-8952645.605,1912286.95212
"v58731",560.207749809304,833.378003867408,580.764297791595,4.72697635960713,135989511499.414,-8902645.605,1912286.95212
"v58733",378.202915859833,399.662124856177,282.559306901582,2.11239260421787,65917699771.5486,-8852645.605,1912286.95212
"v58739",492.637960253552,394.344532462804,381.643594351921,2.2468391279179,26220819133.881,-8702645.605,1912286.95212
"v58741",595.216052973652,629.609959927495,472.434068534451,3.62513263909279,45169080294.7518,-8652645.605,1912286.95212
"v58743",594.899555565734,307.066076122048,251.486978387912,1.7369190708633,77343029665.8385,-8602645.605,1912286.95212
"v58745",514.635100336688,220.388646028113,152.853579325459,1.19260439260142,21853978420.329,-8552645.605,1912286.95212
"v58747",476.049009693923,262.770906756538,178.148011149477,1.47216418925773,47784131973.4214,-8502645.605,1912286.95212
"v58749",323.727660208672,313.76069324436,179.619045923011,1.73093876576478,9164658436.58993,-8452645.605,1912286.95212
"v58757",347.94495779708,203.018578255117,191.387992328639,1.14433837924993,43202341515.9282,-8252645.605,1912286.95212
"v5913",324.82452312461,283.890240363076,71.5976553182549,1.43150289187442,10497181730.5882,2747354.395,-587713.04788
"v5914",394.252743457945,328.135280928201,116.940271387164,1.79944055264368,344373422861.44,2797354.395,-587713.04788
"v59181",466.496625140105,304.085163960622,157.099155203413,1.61881882252827,62803309173.4637,10397354.395,1912286.95212
"v59182",344.082044721465,275.829694233895,95.9414479008545,1.41599966942031,11227280875.2074,10447354.395,1912286.95212
"v59210",344.323936362238,182.865454552771,205.48749702981,1.01732121295522,63875987843.022,11697354.395,1912286.95212
"v5931",330.791465233056,183.631998278608,83.4496982981972,1.05379852592914,60385097428.5937,3647354.395,-587713.04788
"v5932",753.447843812004,528.158216318813,165.51026813845,2.95428411661387,119233003266.506,3697354.395,-587713.04788
"v5933",455.459458624213,167.702432846248,158.64610415823,0.980594050940791,96835788014.8729,3747354.395,-587713.04788
