"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v5565",8.5396781490009,319.301986423194,52.1586971221575,1.66660128504232,446660557702.609,12197354.395,-487713.04788
"v5566",8.19846097429214,224.303397913243,137.064716614115,1.16635213010495,530809504773.394,12247354.395,-487713.04788
"v5574",8.27172816210686,238.418711371694,78.8125132616198,1.2671681954387,429865233326.481,12797354.395,-487713.04788
"v5575",8.61449216396162,414.148697557502,118.696850583445,2.18056723916095,431025151535.684,12847354.395,-487713.04788
"v5578",7.23324317082561,198.149969781512,69.0310754544259,0.960485079731189,87669557078.8903,12997354.395,-487713.04788
"v5579",17.4120627340413,394.491402061989,66.2812547613954,2.02993537664705,185108779781.636,13047354.395,-487713.04788
"v5580",18.5132397137351,752.481007290403,27.8895634946379,4.78813735047717,328362389492.11,13097354.395,-487713.04788
"v5581",17.1976335445773,426.358980150204,19.0485785914199,2.53189311648868,164662162391.472,13147354.395,-487713.04788
"v5582",16.7425930159099,526.190772428985,75.5608402804681,3.79478826827242,142716524514.23,13197354.395,-487713.04788
"v5583",18.3445973992585,699.892076245509,98.3681104634443,4.82665817156217,141211254383.106,13247354.395,-487713.04788
"v5584",16.1235305302095,602.868780704552,119.304755962198,4.26529823810141,70367256292.9987,13297354.395,-487713.04788
"v5585",16.4133367308743,409.75878144249,180.75515732077,3.16384689822115,129723840859.846,13347354.395,-487713.04788
"v5586",18.2200227870022,522.940193914292,193.605972236498,3.59450280303626,162958616062.526,13397354.395,-487713.04788
"v5587",18.4538480168917,708.557256756836,163.929763441198,4.18697397324796,216702463476.13,13447354.395,-487713.04788
"v5588",14.5971498396016,210.465860263757,52.9797801440622,0.842096432398127,30657833072.4233,13497354.395,-487713.04788
"v55887",9.74190711212384,277.527468254076,136.031882543099,1.60071237312011,55017337123.3637,11647354.395,2212286.95212
"v55888",9.67741835245852,457.892728073577,538.925617471046,2.68647867268097,84505955941.4125,11697354.395,2212286.95212
"v55889",10.7913130049748,278.526219370484,397.720725882339,1.58897929120337,86723140358.7782,11747354.395,2212286.95212
"v5589",11.6845812497911,156.981180238475,40.7951662662464,0.709008964682368,4962574138.50945,13547354.395,-487713.04788
"v55890",10.833104396369,351.336112894843,418.443147959424,1.68164925343148,238120087464.276,11797354.395,2212286.95212
"v5590",8.64517143792323,197.999660693357,144.64162481404,0.981780130451165,1334611807.27153,13597354.395,-487713.04788
"v55905",6.84301246401003,493.039422045797,125.974343160314,1.55292010993667,47989052595.4288,-9652645.605,2162286.95212
"v5591",7.32845192509252,57.1968537508352,113.981994552228,0.32506419214332,1448299426.76333,13647354.395,-487713.04788
"v55918",7.79511152028852,386.359298521386,720.575388766076,2.01818770989503,19359229417.3491,-9002645.605,2162286.95212
"v55919",6.74033888823138,390.845184426168,673.072369459748,1.99008934588381,42659079984.4298,-8952645.605,2162286.95212
"v5592",7.55972491032526,55.1321848718296,109.303621543437,0.391530882663465,1415400735.67336,13697354.395,-487713.04788
"v5593",7.78066428142847,73.4302746806079,161.037166306934,0.520404734893625,298975726.38767,13747354.395,-487713.04788
"v5594",8.40295777504162,56.5789502731532,136.400191843211,0.390087811341207,35203155020.6995,13797354.395,-487713.04788
"v5595",9.42760142139231,92.2838697469809,89.117022867031,0.584937475716452,50346260142.3519,13847354.395,-487713.04788
"v5596",7.55790917032486,66.5970275372783,79.3574144711723,0.374227858726123,371035138774.797,13897354.395,-487713.04788
